system:index,AU_ID,devAge2,grass,paved,pm25_na,sqrt_CO2_road,traffic,.geo
0000000000000000085f,10119,-2.793179255186222,0.44801451122919467,-1.6855199576033324,-1.433687548581084,-1.5398808462542786,-1.0871012471184256,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000860,10121,-2.846298652155506,0.23147174543330232,-1.5792209500236098,-1.4092422095361823,-1.4327940678508866,-1.0698851479230216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000865,10116,-1.6692911090330258,0.28142509367765817,-1.1146151888390634,-0.06945377745641734,-0.5418248176417149,-0.7475915033741956,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000866,10122,-2.55152799138228,0.4040387037424224,-1.4687029403326048,-1.1110899421963893,-1.2722404055908467,-1.0653937894160175,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000867,10126,-2.388421176142074,-0.03013126370691333,-1.495046019242537,-1.1757539597838438,-1.476804061737902,-1.011133694674841,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000868,10127,-2.66902301724306,0.37839677593765475,-1.7032490896871257,-1.1864047718191826,-1.5095938168369238,-1.0825561903607466,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000869,10125,-2.961742042376418,-0.09526941954497603,-1.8032063458641576,-1.4381463568429191,-1.7463058387517483,-1.115599963995505,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086a,10123,-3.0883778599274896,-0.6438629176151627,-1.7891072156193553,-1.9781769679353847,-1.8852969642646322,-1.1666594815465055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086b,10124,-2.738189919315711,0.5492404280184406,-1.6005774437184233,-1.2192804882952653,-1.3938549771354707,-1.0592769563958238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086c,10128,-2.539647864920198,0.1913452939113019,-1.2750663906477582,-1.1227511660767389,-1.1352218156905067,-0.874523755161702,"{""type"":""MultiPoint"",""coordinates"":[]}"
